scaffold	fragaria_gene	desc_1	desc_2	frac_ident	length	rank	start	end	strand
scf0513003	gene22961	AT5G55020.1_Symbols:_ATMYB120,	 _MYB120_myb_domain_protein_120_chr5:22324599- 22326248_REVERSE_LENGTH=1572	0.349056603773585	106	3	82	399	-1	
scf0513003	gene22961	AT2G02820.2_Symbols:_MYB88_myb_domain_protein_88_chr2:804174-	 807208_REVERSE_LENGTH=2066	0.4	65	3	273	467	-1	
scf0513003	gene22961	AT1G74430.1_Symbols:_MYB95,_ATMYB95,	 _ATMYBCP66_myb_domain_protein_95_chr1:27975179- 27977434_FORWARD_LENGTH=1362	0.33	100	4	293	592	1	
scf0513003	gene22961	AT5G16600.1_Symbols:_MYB43,	 _AtMYB43_myb_domain_protein_43_chr5:5438291- 5440245_FORWARD_LENGTH=1015	0.394495412844037	109	4	42	368	1	
scf0513003	gene22961	AT1G74080.1_Symbols:_ATMYB122,	 _MYB122_myb_domain_protein_122_chr1:27855699- 27857534_FORWARD_LENGTH=1377	0.36	75	4	414	638	1	
scf0513003	gene22917	AT1G27180.1_Symbols:__disease_resistance_protein_(TIR-NBS-LRR_class),	 _putative_chr1:9439859-9446106_FORWARD_LENGTH=4959	0.351851851851852	54	1	1568	1729	-1	
scf0513003	gene22917	AT5G26600.2_Symbols:__Pyridoxal_phosphate_(PLP)-	 dependent_transferases_superfamily_protein_chr5:9377402- 9379797_FORWARD_LENGTH=2009	0.43859649122807	57	13	968	1138	1	
scf0513003	gene22917	AT2G22030.1_Symbols:__Galactose_oxidase/kelch_repeat_superfamily_prot	 ein_chr2:9372530-9373681_FORWARD_LENGTH=1152	0.298507462686567	67	1	238	438	1	
scf0513003	gene22917	AT3G62130.1_Symbols:__Pyridoxal_phosphate_(PLP)-	 dependent_transferases_superfamily_protein_chr3:23004931- 23007006_FORWARD_LENGTH=1863	0.384615384615385	65	10	861	1055	1	
scf0513003	gene22917	AT5G26600.1_Symbols:__Pyridoxal_phosphate_(PLP)-	 dependent_transferases_superfamily_protein_chr5:9377402- 9379018_FORWARD_LENGTH=1617	0.43859649122807	57	13	968	1138	1	
